SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	451/2546	33/81	-5.56821	-1.52124	0.4348
SRX202967	TFs and others	RUNX1	Blood	SEM	42745	798/2546	27/81	-0.14512	0	0.940299
SRX1674501	TFs and others	GFP	Uterus	HeLa	2788	277/2546	10/81	-0.144983	0	0.881265
SRX5289960	TFs and others	NR3C1	Lung	BEAS-2B	25106	1746/2546	54/81	-0.14483	0	1.02867
SRX100467	TFs and others	ESR1	Uterus	ECC-1	12640	278/2546	10/81	-0.144723	0	0.884446
SRX8861823	TFs and others	ESR1	Breast	T-47D	11574	278/2546	10/81	-0.144723	0	0.884446
SRX1123868	TFs and others	SMARCC1	Liver	MRT TTC549	4358	60/2546	2/81	-0.144621	0	0.954438
SRX3098198	TFs and others	CEBPA	Blood	Kasumi-1	6492	60/2546	2/81	-0.144621	0	0.954438
SRX4802337	TFs and others	EPAS1	Kidney	HKC8	2993	60/2546	2/81	-0.144621	0	0.954438
SRX7135366	TFs and others	BRD3	Blood	K-562	612	60/2546	2/81	-0.144621	0	0.954438
SRX7785400	TFs and others	ATF4	Blood	Jurkat	6658	60/2546	2/81	-0.144621	0	0.954438
SRX8406448	TFs and others	AR	Prostate	Prostate	7072	60/2546	2/81	-0.144621	0	0.954438
SRX8453145	TFs and others	CTCF	Blood	Lymph Nodes	2313	60/2546	2/81	-0.144621	0	0.954438
SRX3482874	TFs and others	RAD21	Pluripotent stem cell	hESC HUES64	46421	279/2546	10/81	-0.144444	0	0.887628
SRX9187408	TFs and others	HDAC1	Pancreas	MIA Paca-2	9334	821/2546	24/81	-0.144356	0	1.08832
SRX8080570	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	19246	1731/2546	57/81	-0.14431	0	0.96616
SRX8080568	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	18399	1722/2546	57/81	-0.144256	0	0.961136
SRX7054621	TFs and others	RELA	Cardiovascular	HAEC	21605	812/2546	24/81	-0.144163	0	1.07639
SRX356479	TFs and others	STAG1	Blood	GM12878	35166	822/2546	28/81	-0.144144	0	0.933986
SRX190188	TFs and others	CBX3	Blood	K-562	23765	810/2546	24/81	-0.144019	0	1.07374
SRX10104975	TFs and others	RXRA	Others	5637	10173	282/2546	10/81	-0.143493	0	0.897172
SRX10119364	TFs and others	YAP1	Breast	MCF 10A	17615	282/2546	10/81	-0.143493	0	0.897172
SRX497610	TFs and others	FOXA1	Prostate	VCaP	58293	282/2546	10/81	-0.143493	0	0.897172
SRX2064714	TFs and others	RAD21	Digestive tract	HCT 116	23445	830/2546	28/81	-0.143338	0	0.943076
SRX2064716	TFs and others	RAD21	Digestive tract	HCT 116	24614	831/2546	28/81	-0.143197	0	0.944212
SRX2900159	TFs and others	KDM6A	Breast	CAL-51	6247	851/2546	25/81	-0.1428	0	1.08297
SRX150509	TFs and others	BHLHE40	Blood	GM12878	20151	849/2546	25/81	-0.142795	0	1.08042
SRX6365882	TFs and others	TOP2B	Neural	BT142	14105	848/2546	25/81	-0.142779	0	1.07915
SRX8536123	TFs and others	GATA1	Blood	HUDEP-2	26315	284/2546	10/81	-0.142769	0	0.903535
SRX5075176	TFs and others	SMARCA4	Neural	Neural progenitor cells	38444	836/2546	28/81	-0.142365	0	0.949893
SRX2166887	TFs and others	BRD4	Neural	Retina	10070	840/2546	25/81	-0.142331	0	1.06897
SRX689472	TFs and others	BCOR	Blood	OCI-LY1	16155	858/2546	29/81	-0.142201	0	0.941274
ERX1149104	TFs and others	CTCF	Blood	HEL 92.1.7	2356	61/2546	2/81	-0.141958	0	0.970346
SRX3733796	TFs and others	CTCF	Liver	Hep G2	2107	61/2546	2/81	-0.141958	0	0.970346
SRX6175624	TFs and others	STAG2	Bone	A-673	8196	61/2546	2/81	-0.141958	0	0.970346
SRX6957434	TFs and others	FOXL2	Kidney	HGrC1	3254	61/2546	2/81	-0.141958	0	0.970346
SRX7088154	TFs and others	EPAS1	Breast	MDA-MB-231	1465	61/2546	2/81	-0.141958	0	0.970346
SRX8080574	TFs and others	CTCF	Breast	Mammary gland ductal carcinoma	4180	61/2546	2/81	-0.141958	0	0.970346
SRX882965	TFs and others	5-mC	Prostate	LNCAP	67065	61/2546	2/81	-0.141958	0	0.970346
SRX9468674	TFs and others	Epitope tags	Prostate	LNCAP	4892	61/2546	2/81	-0.141958	0	0.970346
SRX9556507	TFs and others	GATA3	Breast	MDA-MB-231	1339	61/2546	2/81	-0.141958	0	0.970346
SRX1616412	TFs and others	GTF3C5	Neural	IMR-5	2663	63/2546	1/81	-0.141696	0	2.00432
SRX3366996	TFs and others	AR	Prostate	LNCAP	28947	63/2546	1/81	-0.141696	0	2.00432
SRX353808	TFs and others	MYC	Blood	P493-6	819	63/2546	1/81	-0.141696	0	2.00432
SRX3554411	TFs and others	CREB1	Breast	MDA-MB-134-VI	1127	63/2546	1/81	-0.141696	0	2.00432
SRX4708019	TFs and others	U2AF2	Liver	Hep G2	714	63/2546	1/81	-0.141696	0	2.00432
SRX5323827	TFs and others	FOXA1	Breast	T-47D	2357	63/2546	1/81	-0.141696	0	2.00432
SRX6913090	TFs and others	BRD4	Blood	K-562	1018	63/2546	1/81	-0.141696	0	2.00432
SRX702150	TFs and others	MYC	Pluripotent stem cell	hESC HUES64	637	63/2546	1/81	-0.141696	0	2.00432
SRX8089634	TFs and others	FOXA1	Prostate	VCaP	8301	63/2546	1/81	-0.141696	0	2.00432
SRX8376347	TFs and others	PDX1	Pluripotent stem cell	hESC derived pancreatic cells	1417	63/2546	1/81	-0.141696	0	2.00432
SRX10119174	TFs and others	CREB1	Blood	MV-4-11	758	64/2546	1/81	-0.141687	0	2.03614
SRX1047413	TFs and others	SOX2	Pluripotent stem cell	hESC H9	8242	64/2546	1/81	-0.141687	0	2.03614
SRX2578889	TFs and others	MED1	Breast	MDA-MB-231	1374	65/2546	1/81	-0.141595	0	2.06795
SRX100410	TFs and others	REST	Pluripotent stem cell	hESC H1	10690	66/2546	1/81	-0.141423	0	2.09976
SRX100523	TFs and others	REST	Uterus	HeLa	7806	66/2546	1/81	-0.141423	0	2.09976
SRX176060	TFs and others	FOXA1	Prostate	C4-2	7373	66/2546	1/81	-0.141423	0	2.09976
SRX3837518	TFs and others	SRF	Blood	HEL	4294	66/2546	1/81	-0.141423	0	2.09976
SRX2513052	TFs and others	TET2	Blood	Jurkat	12358	883/2546	26/81	-0.141377	0	1.08047
SRX366169	TFs and others	NKX2-1	Lung	NCI-H441	36653	884/2546	30/81	-0.141216	0	0.937471
DRX227594	TFs and others	LDB2	Pluripotent stem cell	iPS derived neural cells	2553	67/2546	1/81	-0.141174	0	2.13158
ERX1149119	TFs and others	CTCF	Blood	HEL 92.1.7	2264	67/2546	1/81	-0.141174	0	2.13158
SRX1156473	TFs and others	GATA3	Breast	MDA-MB-231	11019	67/2546	1/81	-0.141174	0	2.13158
SRX243627	TFs and others	TEAD4	Digestive tract	MKN-28	1629	67/2546	1/81	-0.141174	0	2.13158
SRX4212576	TFs and others	EZH2	Blood	Peripheral blood mononuclear cells	1270	67/2546	1/81	-0.141174	0	2.13158
SRX4377131	TFs and others	CTCF	Pluripotent stem cell	hESC derived cardiac cells	22308	288/2546	10/81	-0.141111	0	0.916261
SRX5316105	TFs and others	O-GlcNAc	Prostate	LNCAP	5053	866/2546	29/81	-0.141109	0	0.95005
SRX020939	TFs and others	FOXA1	Prostate	LNCAP	7226	68/2546	1/81	-0.14085	0	2.16339
SRX1012539	TFs and others	BCL6	Blood	B cells	4719	68/2546	1/81	-0.14085	0	2.16339
SRX186610	TFs and others	ESRRA	Blood	GM12878	1320	68/2546	1/81	-0.14085	0	2.16339
SRX2267444	TFs and others	BRD4	Lung	A549	1408	68/2546	1/81	-0.14085	0	2.16339
SRX3324958	TFs and others	CREBBP	Lung	IMR-90	4933	68/2546	1/81	-0.14085	0	2.16339
SRX3394277	TFs and others	FOXA2	Digestive tract	SW 620	3259	68/2546	1/81	-0.14085	0	2.16339
SRX5394928	TFs and others	ATOH1	Epidermis	MKL-1	10197	68/2546	1/81	-0.14085	0	2.16339
SRX3367142	TFs and others	TEAD4	Epidermis	SK-MEL-147	13902	289/2546	10/81	-0.140655	0	0.919442
SRX1477653	TFs and others	Epitope tags	Lung	MRC-5	5894	69/2546	1/81	-0.140454	0	2.19521
SRX3144857	TFs and others	SIN3A	Cardiovascular	HUVEC	1907	69/2546	1/81	-0.140454	0	2.19521
SRX6483125	TFs and others	SS18	Neural	NGP	1198	69/2546	1/81	-0.140454	0	2.19521
SRX9498739	TFs and others	GTF2B	Blood	K-562	1013	69/2546	1/81	-0.140454	0	2.19521
SRX4708029	TFs and others	FUS	Liver	Hep G2	3065	290/2546	10/81	-0.140183	0	0.922624
SRX4377550	TFs and others	BRD2	Breast	HCC1806	11279	910/2546	27/81	-0.140065	0	1.07227
SRX5718163	TFs and others	RAD21	Kidney	293	30932	909/2546	27/81	-0.140033	0	1.07109
SRX019963	TFs and others	E2F4	Blood	GM06990	345	70/2546	1/81	-0.139989	0	2.22702
SRX2654819	TFs and others	CTCF	Digestive tract	LoVo	4041	70/2546	1/81	-0.139989	0	2.22702
SRX5183152	TFs and others	BACH1	Pancreas	SW 1990	3738	70/2546	1/81	-0.139989	0	2.22702
SRX535453	TFs and others	CDK9	Epidermis	A-375	1249	70/2546	1/81	-0.139989	0	2.22702
SRX6780862	TFs and others	CREB1	Neural	Frontal cortex	1071	70/2546	1/81	-0.139989	0	2.22702
SRX2654818	TFs and others	CTCF	Digestive tract	LoVo	13901	291/2546	10/81	-0.139695	0	0.925805
SRX1614808	TFs and others	ZNF366	Blood	Dendritic Cells	8622	71/2546	1/81	-0.139457	0	2.25884
SRX3342252	TFs and others	HIF1A	Prostate	PC-3	935	71/2546	1/81	-0.139457	0	2.25884
SRX5250531	TFs and others	MLXIP	Uterus	HeLa	499	71/2546	1/81	-0.139457	0	2.25884
SRX6367585	TFs and others	SUMO2	Kidney	293	1592	71/2546	1/81	-0.139457	0	2.25884
SRX7054615	TFs and others	RELA	Cardiovascular	HAEC	26815	923/2546	31/81	-0.139319	0	0.947254
SRX7760064	TFs and others	FOS	Pancreas	CFPAC-1	16204	292/2546	10/81	-0.139191	0	0.928987
SRX7030928	TFs and others	NELFA	Breast	MCF-7	13756	1620/2546	50/81	-0.138941	0	1.03079
SRX219372	TFs and others	BRD4	Blood	MM.1S	16934	948/2546	28/81	-0.138924	0	1.07715
SRX2436022	TFs and others	OTX2	Neural	D283 Med	51380	72/2546	1/81	-0.138862	0	2.29065
SRX3434291	TFs and others	SKI	Blood	HL-60	4747	72/2546	1/81	-0.138862	0	2.29065
SRX398302	TFs and others	CDK8	Digestive tract	SW 480	1743	72/2546	1/81	-0.138862	0	2.29065
SRX5290913	TFs and others	CTCF	Lung	IMR-90	10896	72/2546	1/81	-0.138862	0	2.29065
SRX734338	TFs and others	CHD8	Breast	T-47D	704	72/2546	1/81	-0.138862	0	2.29065
SRX8142108	TFs and others	TP63	Digestive tract	TE-5	6209	72/2546	1/81	-0.138862	0	2.29065
SRX037940	TFs and others	GATA1	Blood	CD36+	10263	299/2546	8/81	-0.138713	0	1.18907
SRX718420	TFs and others	Epitope tags	Epidermis	501A	33615	299/2546	8/81	-0.138713	0	1.18907
SRX080432	TFs and others	CTCF	Lung	AG04450	32489	300/2546	8/81	-0.138711	0	1.19305
SRX356611	TFs and others	STAG1	Blood	GM18951	20627	300/2546	8/81	-0.138711	0	1.19305
SRX6960083	TFs and others	CTCF	Uterus	HeLa	31290	300/2546	8/81	-0.138711	0	1.19305
SRX7213065	TFs and others	PAF1	Bone	U2OS	3211	300/2546	8/81	-0.138711	0	1.19305
SRX1552472	TFs and others	MYC	Bone	U2OS	4396	298/2546	8/81	-0.138697	0	1.18509
SRX1026678	TFs and others	CTCF	Pancreas	PANC-1	25667	301/2546	8/81	-0.13869	0	1.19702
SRX111775	TFs and others	CTCF	Blood	GM12870	26833	301/2546	8/81	-0.13869	0	1.19702
SRX100541	TFs and others	ELF1	Blood	GM12878	18360	1597/2546	49/81	-0.138686	0	1.0369
SRX2267460	TFs and others	BRD4	Others	RT-112	18223	949/2546	32/81	-0.138686	0	0.943502
SRX1555434	TFs and others	MITF	Epidermis	501A	33589	297/2546	8/81	-0.138662	0	1.18112
SRX6614754	TFs and others	CTCF	Lung	IMR-90	27799	297/2546	8/81	-0.138662	0	1.18112
SRX080402	TFs and others	CTCF	Uterus	HeLa	32579	302/2546	8/81	-0.13865	0	1.201
SRX1021631	TFs and others	DAXX	Prostate	PC-3	11873	302/2546	8/81	-0.13865	0	1.201
SRX5054309	TFs and others	FOSL2	Neural	Neural progenitor cells	25677	302/2546	8/81	-0.13865	0	1.201
SRX7058947	TFs and others	CTCF	Neural	GSC23	16758	302/2546	8/81	-0.13865	0	1.201
SRX7202560	TFs and others	CTCF	Blood	K-562	26370	296/2546	8/81	-0.138609	0	1.17714
SRX4958392	TFs and others	CTCF	Kidney	293	35052	303/2546	8/81	-0.138593	0	1.20498
SRX5927380	TFs and others	CTCF	Uterus	Fallopian Tubes	31189	303/2546	8/81	-0.138593	0	1.20498
SRX3644357	TFs and others	Epitope tags	Epidermis	BJ	2465	306/2546	8/81	-0.138312	0	1.21691
SRX4001827	TFs and others	RAD21	Blood	THP-1	28542	306/2546	8/81	-0.138312	0	1.21691
SRX1079391	TFs and others	SUMO2	Prostate	VCaP	12424	73/2546	1/81	-0.138206	0	2.32247
SRX5577139	TFs and others	Epitope tags	Prostate	LNCAP	13315	73/2546	1/81	-0.138206	0	2.32247
SRX612505	TFs and others	BRD4	Liver	LX2	1924	73/2546	1/81	-0.138206	0	2.32247
SRX702071	TFs and others	ZFP42	Pluripotent stem cell	hESC derived mesendodermal cells	605	73/2546	1/81	-0.138206	0	2.32247
SRX067534	TFs and others	CTCF	Muscle	HSMM	34611	307/2546	8/81	-0.138183	0	1.22089
SRX199881	TFs and others	CTCF	Neural	BE(2)-C	37676	307/2546	8/81	-0.138183	0	1.22089
SRX4958394	TFs and others	CTCF	Kidney	293	32754	307/2546	8/81	-0.138183	0	1.22089
SRX6704390	TFs and others	CTCF	Blood	BC-3	31209	307/2546	8/81	-0.138183	0	1.22089
SRX080339	TFs and others	CTCF	Blood	GM12864	29601	308/2546	8/81	-0.138036	0	1.22486
SRX080359	TFs and others	CTCF	Neural	HA-sp	32616	308/2546	8/81	-0.138036	0	1.22486
SRX4958391	TFs and others	CTCF	Kidney	293	35212	308/2546	8/81	-0.138036	0	1.22486
SRX8570946	TFs and others	HAP1	Blood	KBM-7	35966	308/2546	8/81	-0.138036	0	1.22486
SRX8726297	TFs and others	BMI1	Others	Tumor	14115	975/2546	29/81	-0.137949	0	1.06963
SRX10119153	TFs and others	CREB1	Blood	MV-4-11	1990	309/2546	8/81	-0.137872	0	1.22884
SRX4001886	TFs and others	CTCF	Blood	THP-1	24968	309/2546	8/81	-0.137872	0	1.22884
SRX2355083	TFs and others	RELA	Cardiovascular	HAEC	7399	310/2546	8/81	-0.137691	0	1.23282
SRX667409	TFs and others	Epitope tags	Breast	MCF-7	6651	310/2546	8/81	-0.137691	0	1.23282
SRX8570922	TFs and others	HAP1	Blood	KBM-7	35554	310/2546	8/81	-0.137691	0	1.23282
SRX8570924	TFs and others	HAP1	Blood	KBM-7	34901	310/2546	8/81	-0.137691	0	1.23282
SRX369136	TFs and others	BRD4	Blood	CUTLL1	15580	968/2546	29/81	-0.137688	0	1.06195
SRX150400	TFs and others	MYC	Uterus	HeLa	11762	981/2546	33/81	-0.137642	0	0.945762
SRX102985	TFs and others	MYC	Uterus	HeLa	1023	74/2546	1/81	-0.137492	0	2.35428
SRX1070427	TFs and others	ORC2	Blood	K-562	3225	74/2546	1/81	-0.137492	0	2.35428
SRX150624	TFs and others	EP300	Liver	Hep G2	3683	74/2546	1/81	-0.137492	0	2.35428
SRX1637465	TFs and others	BRD4	Blood	MOLT-4	14897	965/2546	29/81	-0.137456	0	1.05866
SRX4890466	TFs and others	CTCF	Blood	Kasumi-1	24564	309/2546	11/81	-0.137277	0	0.893701
SRX190327	TFs and others	CEBPB	Lung	A549	20391	310/2546	11/81	-0.137046	0	0.896594
SRX3229161	TFs and others	ESR1	Breast	Breast cancer	28396	1541/2546	51/81	-0.137034	0	0.9613
SRX1041842	TFs and others	TRIM24	Prostate	LNCAP	13175	1001/2546	30/81	-0.136888	0	1.06155
SRX512366	TFs and others	Epitope tags	Epidermis	Dermal fibroblast	26557	1001/2546	30/81	-0.136888	0	1.06155
SRX2867628	TFs and others	BRD4	Blood	Lymphoblastoid cell line	11892	1012/2546	34/81	-0.136784	0	0.946953
SRX5574465	TFs and others	ETS1	Blood	CTV-1	33103	999/2546	30/81	-0.136768	0	1.05943
SRX150644	TFs and others	RFX5	Blood	K-562	1512	75/2546	1/81	-0.136721	0	2.3861
SRX384488	TFs and others	XBP1	Breast	MDA-MB-231	2047	75/2546	1/81	-0.136721	0	2.3861
SRX7712486	TFs and others	HIF1A	Digestive tract	HCT 116	978	75/2546	1/81	-0.136721	0	2.3861
SRX9234590	TFs and others	BATF3	Blood	Mac-1	10450	75/2546	1/81	-0.136721	0	2.3861
SRX9237231	TFs and others	SUPT5H	Blood	K-562	9961	997/2546	30/81	-0.136617	0	1.05731
SRX8670130	TFs and others	ASCL1	Neural	SH-SY5Y	88209	995/2546	30/81	-0.136434	0	1.05518
SRX3102569	TFs and others	TP53	Digestive tract	SW 480	24841	1042/2546	35/81	-0.136093	0	0.947166
SRX2555293	TFs and others	ISL1	Neural	BE(2)-C	23163	76/2546	1/81	-0.135898	0	2.41791
SRX3230408	TFs and others	ZC3H4	Liver	Hep G2	2841	76/2546	1/81	-0.135898	0	2.41791
SRX373256	TFs and others	FOXM1	Uterus	HeLa	572	76/2546	1/81	-0.135898	0	2.41791
SRX5124828	TFs and others	FOXA1	Prostate	LAPC-4	11675	76/2546	1/81	-0.135898	0	2.41791
SRX6831825	TFs and others	TEAD4	Breast	MCF 10A	2732	76/2546	1/81	-0.135898	0	2.41791
SRX6853596	TFs and others	ARNT	Breast	MCF-7	875	76/2546	1/81	-0.135898	0	2.41791
SRX673749	TFs and others	MED1	Breast	MCF-7	2426	315/2546	11/81	-0.135644	0	0.911055
SRX8970972	TFs and others	MCM7	Others	Squamous cell carcinoma 	28105	1049/2546	35/81	-0.135532	0	0.953529
SRX5286309	TFs and others	AR	Prostate	LNCAP	28220	1474/2546	45/81	-0.135492	0	1.04211
SRX6957477	TFs and others	FOXL2	Gonad	KGN	32253	316/2546	11/81	-0.135316	0	0.913947
SRX100491	TFs and others	YY1	Blood	K-562	13762	1101/2546	33/81	-0.135033	0	1.06145
SRX027912	TFs and others	RELA	Uterus	HeLa	4275	75/2546	3/81	-0.135025	0	0.795365
SRX097074	TFs and others	TCF7L2	Blood	CD34 Hematopoietic stem cells	2258	75/2546	3/81	-0.135025	0	0.795365
SRX3946908	TFs and others	MED1	Others	Mesenchymal stem cells	4074	75/2546	3/81	-0.135025	0	0.795365
SRX6748245	TFs and others	FOXA1	Prostate	Prostate cancer	8461	75/2546	3/81	-0.135025	0	0.795365
SRX818634	TFs and others	PIAS1	Kidney	293	2369	75/2546	3/81	-0.135025	0	0.795365
SRX9419953	TFs and others	BRD4	Breast	SK-BR-3	13268	1104/2546	33/81	-0.135021	0	1.06434
SRX9419924	TFs and others	BRD4	Breast	SK-BR-3	23621	1488/2546	49/81	-0.135007	0	0.966125
SRX150510	TFs and others	MXI1	Blood	GM12878	11444	1099/2546	33/81	-0.135003	0	1.05952
SRX190298	TFs and others	TCF12	Uterus	ECC-1	17016	1102/2546	37/81	-0.134976	0	0.947559
SRX7214021	TFs and others	KLF3	Epidermis	Keratinocytes	15248	1097/2546	33/81	-0.134943	0	1.05759
SRX6913087	TFs and others	BRD4	Blood	K-562	19223	1080/2546	36/81	-0.134916	0	0.954438
SRX2245499	TFs and others	CEBPA	Blood	MV-4-11	21045	318/2546	11/81	-0.134615	0	0.919731
SRX666558	TFs and others	Epitope tags	Breast	T-47D	14483	1091/2546	33/81	-0.134582	0	1.05181
SRX8299809	TFs and others	MYC	Bone	U2OS	13516	1128/2546	34/81	-0.134457	0	1.0555
ERX200543	TFs and others	CTCF	Blood	B cells	26149	319/2546	11/81	-0.134243	0	0.922624
SRX100389	TFs and others	REST	Liver	Hep G2	6889	319/2546	11/81	-0.134243	0	0.922624
SRX7692447	TFs and others	POLR2C	Breast	MCF-7	9372	1160/2546	35/81	-0.134106	0	1.05443
SRX1885189	TFs and others	PIAS1	Prostate	LNCAP	14421	76/2546	3/81	-0.134103	0	0.80597
SRX359407	TFs and others	EP300	Kidney	293	675	76/2546	3/81	-0.134103	0	0.80597
SRX5534866	TFs and others	GATA3	Breast	MCF-7	1258	76/2546	3/81	-0.134103	0	0.80597
SRX5577135	TFs and others	Epitope tags	Prostate	LNCAP	6081	76/2546	3/81	-0.134103	0	0.80597
SRX6878598	TFs and others	CREB5	Prostate	LNCAP	8947	76/2546	3/81	-0.134103	0	0.80597
SRX6957396	TFs and others	FOXL2	Kidney	HGrC1	3674	76/2546	3/81	-0.134103	0	0.80597
SRX7054624	TFs and others	RELA	Cardiovascular	HAEC	4147	76/2546	3/81	-0.134103	0	0.80597
SRX8406531	TFs and others	HOXB13	Prostate	Prostate	3965	76/2546	3/81	-0.134103	0	0.80597
SRX9434355	TFs and others	RELA	Digestive tract	SW 480	2343	76/2546	3/81	-0.134103	0	0.80597
SRX6102133	TFs and others	NELFE	Uterus	HeLa	14465	1194/2546	36/81	-0.133897	0	1.05518
SRX3800331	TFs and others	STAG1	Others	RT-112	29027	1196/2546	40/81	-0.133869	0	0.951257
SRX4374905	TFs and others	SMC1A	Breast	MB 157	28883	1196/2546	40/81	-0.133869	0	0.951257
SRX7692444	TFs and others	POLR2C	Breast	MCF-7	11032	1288/2546	39/81	-0.133615	0	1.0507
SRX100388	TFs and others	GABPA	Liver	Hep G2	11161	1152/2546	35/81	-0.13358	0	1.04716
SRX099865	TFs and others	MYC	Breast	MCF-7	17155	1344/2546	41/81	-0.133576	0	1.0429
SRX5503031	TFs and others	Epitope tags	Kidney	293	13616	1253/2546	38/81	-0.133499	0	1.04904
SRX2194250	TFs and others	CEBPB	Breast	SUM 159PT	45705	321/2546	11/81	-0.133454	0	0.928408
SRX2375362	TFs and others	CDK9	Blood	MV-4-11	19266	1264/2546	42/81	-0.133364	0	0.957468
SRX212651	TFs and others	STAT1	Blood	Monocytes-CD14+	21806	1341/2546	41/81	-0.133331	0	1.04057
SRX100451	TFs and others	YY1	Blood	GM12878	27898	1330/2546	44/81	-0.133223	0	0.961669
SRX1878906	TFs and others	EP300	Muscle	Rh-4	9565	77/2546	3/81	-0.133137	0	0.816575
SRX3517812	TFs and others	NR3C1	Lung	A549	4907	77/2546	3/81	-0.133137	0	0.816575
SRX4947720	TFs and others	RELA	Cardiovascular	HUVEC	2834	77/2546	3/81	-0.133137	0	0.816575
SRX1690205	TFs and others	MYCN	Neural	BE(2)-C	20362	1368/2546	42/81	-0.133118	0	1.03625
SRX9498730	TFs and others	TBP	Blood	K-562	8715	1308/2546	40/81	-0.132999	0	1.04034
SRX8299808	TFs and others	MYC	Bone	U2OS	17063	1244/2546	38/81	-0.132792	0	1.04151
SRX359892	TFs and others	HOXA4	Digestive tract	LoVo	8802	1271/2546	42/81	-0.132741	0	0.962771
DRX013201	TFs and others	RAD21	Uterus	HeLa	45919	331/2546	9/81	-0.132185	0	1.17007
ERX1149050	TFs and others	CTCF	Blood	MEG-01	36109	330/2546	9/81	-0.13218	0	1.16654
SRX1033282	TFs and others	FOXA1	Prostate	LNCAP	38152	330/2546	9/81	-0.13218	0	1.16654
SRX1384029	TFs and others	ATF3	Digestive tract	HCT 116	5226	332/2546	9/81	-0.132175	0	1.17361
SRX017912	TFs and others	RELA	Blood	GM12891	13828	329/2546	9/81	-0.132158	0	1.163
SRX3110732	TFs and others	ESR1	Breast	MCF-7	38007	329/2546	9/81	-0.132158	0	1.163
SRX4547413	TFs and others	CTCF	Breast	MCF-7	13713	329/2546	9/81	-0.132158	0	1.163
SRX4493017	TFs and others	GFI1B	Blood	K-562	3504	333/2546	9/81	-0.132148	0	1.17714
SRX5574355	TFs and others	SPI1	Blood	Monocytes	43285	333/2546	9/81	-0.132148	0	1.17714
SRX1013969	TFs and others	NELFA	Uterus	HeLa	722	78/2546	3/81	-0.132128	0	0.82718
SRX2944450	TFs and others	MYC	Breast	MCF 10A	1152	78/2546	3/81	-0.132128	0	0.82718
SRX4802342	TFs and others	EPAS1	Kidney	HKC8	4152	78/2546	3/81	-0.132128	0	0.82718
SRX858325	TFs and others	RUNX1T1	Blood	Kasumi-1	4713	78/2546	3/81	-0.132128	0	0.82718
SRX8707938	TFs and others	MED1	Epidermis	Keratinocytes	1707	78/2546	3/81	-0.132128	0	0.82718
SRX8707939	TFs and others	MED1	Epidermis	Keratinocytes	3255	78/2546	3/81	-0.132128	0	0.82718
ERX1149052	TFs and others	CTCF	Unclassified	Unclassified	31306	328/2546	9/81	-0.13212	0	1.15947
SRX080414	TFs and others	CTCF	Cardiovascular	HPAF	39525	328/2546	9/81	-0.13212	0	1.15947
SRX10119154	TFs and others	CREB1	Blood	MV-4-11	2036	327/2546	9/81	-0.132065	0	1.15593
SRX3800711	TFs and others	CTCF	Breast	T-47D	27634	327/2546	9/81	-0.132065	0	1.15593
SRX4001916	TFs and others	CTCF	Blood	THP-1	36193	327/2546	9/81	-0.132065	0	1.15593
SRX5333220	TFs and others	CTCF	Blood	697	51380	327/2546	9/81	-0.132065	0	1.15593
SRX100392	TFs and others	USF1	Blood	GM12878	5439	335/2546	9/81	-0.132047	0	1.18421
SRX4001915	TFs and others	CTCF	Blood	THP-1	37680	335/2546	9/81	-0.132047	0	1.18421
ERX1149095	TFs and others	CTCF	Blood	MEG-01	36071	336/2546	9/81	-0.131973	0	1.18775
SRX111773	TFs and others	CTCF	Blood	GM12868	29549	336/2546	9/81	-0.131973	0	1.18775
SRX4958395	TFs and others	CTCF	Kidney	293	36436	336/2546	9/81	-0.131973	0	1.18775
SRX3852897	TFs and others	NELFA	Blood	K-562	2088	338/2546	9/81	-0.131779	0	1.19482
SRX668343	TFs and others	GFP	Kidney	293	2514	339/2546	9/81	-0.131658	0	1.19835
SRX9317679	TFs and others	HDAC1	Blood	Fujioka	5990	339/2546	9/81	-0.131658	0	1.19835
SRX1079383	TFs and others	SUMO2	Prostate	VCaP	16412	340/2546	9/81	-0.131522	0	1.20189
SRX1165087	TFs and others	RAD21	Liver	Hep G2	40346	340/2546	9/81	-0.131522	0	1.20189
SRX150637	TFs and others	USF2	Blood	GM12878	6043	340/2546	9/81	-0.131522	0	1.20189
SRX080386	TFs and others	CTCF	Others	AG09319	34294	341/2546	9/81	-0.131371	0	1.20542
SRX028641	TFs and others	NR2C2	Blood	GM12878	872	79/2546	3/81	-0.131078	0	0.837785
SRX10119171	TFs and others	CREBBP	Blood	MV-4-11	893	79/2546	3/81	-0.131078	0	0.837785
SRX2020838	TFs and others	STAT3	Breast	MDA-MB-157	5250	79/2546	3/81	-0.131078	0	0.837785
SRX204409	TFs and others	BRD4	Blood	P493-6	1893	79/2546	3/81	-0.131078	0	0.837785
SRX4154204	TFs and others	ZFP64	Blood	MOLM-13	4731	79/2546	3/81	-0.131078	0	0.837785
SRX5342368	TFs and others	FOXL2	Gonad	SVOG-3e	5839	79/2546	3/81	-0.131078	0	0.837785
