SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	27/273	58/190	-7.62017	-3.34854	0.323986
SRX1514987	TFs and others	GFP	Kidney	293	343	7/273	0/190	-1.34792	-1.07598	inf
SRX1515002	TFs and others	GFP	Kidney	293	323	7/273	0/190	-1.34792	-1.07598	inf
SRX1515003	TFs and others	GFP	Kidney	293	306	7/273	0/190	-1.34792	-1.07598	inf
SRX1515022	TFs and others	GFP	Kidney	293	339	7/273	0/190	-1.34792	-1.07598	inf
SRX1515064	TFs and others	GFP	Kidney	293	165	7/273	0/190	-1.34792	-1.07598	inf
SRX1515071	TFs and others	GFP	Kidney	293	274	7/273	0/190	-1.34792	-1.07598	inf
SRX1519704	TFs and others	UBTF	Pluripotent stem cell	hESC H9	121	7/273	0/190	-1.34792	-1.07598	inf
SRX1519705	TFs and others	UBTF	Pluripotent stem cell	hESC H9	145	7/273	0/190	-1.34792	-1.07598	inf
SRX1528430	TFs and others	HIF1A	Lung	NCI-H1299	54	7/273	0/190	-1.34792	-1.07598	inf
SRX156110	TFs and others	DNMT1	Pluripotent stem cell	NCCIT	124	7/273	0/190	-1.34792	-1.07598	inf
SRX1629236	TFs and others	AR	Prostate	VCaP	1422	7/273	0/190	-1.34792	-1.07598	inf
SRX1629237	TFs and others	AR	Prostate	VCaP	492	7/273	0/190	-1.34792	-1.07598	inf
SRX1669918	TFs and others	FXR1	Prostate	NCI-H358	223	7/273	0/190	-1.34792	-1.07598	inf
SRX1672138	TFs and others	RELA	Lung	BEAS-2B	204	7/273	0/190	-1.34792	-1.07598	inf
SRX1678206	TFs and others	PAX8	Uterus	FT194	236	7/273	0/190	-1.34792	-1.07598	inf
SRX1678208	TFs and others	PAX8	Uterus	FT194	170	7/273	0/190	-1.34792	-1.07598	inf
SRX1678210	TFs and others	PAX8	Gonad	KURAMOCHI	192	7/273	0/190	-1.34792	-1.07598	inf
SRX1709958	TFs and others	ESR1	Breast	T-47D	10	7/273	0/190	-1.34792	-1.07598	inf
SRX173196	TFs and others	AR	Prostate	LNCAP	110	7/273	0/190	-1.34792	-1.07598	inf
SRX176054	TFs and others	AR	Prostate	LNCAP	188	7/273	0/190	-1.34792	-1.07598	inf
SRX1772381	TFs and others	DDX11	Lung	A549	804	7/273	0/190	-1.34792	-1.07598	inf
SRX1781661	TFs and others	Epitope tags	Uterus	HeLa	668	7/273	0/190	-1.34792	-1.07598	inf
SRX1813572	TFs and others	POU5F1	Lung	MRC-5	26	7/273	0/190	-1.34792	-1.07598	inf
SRX1813573	TFs and others	POU5F1	Lung	MRC-5	25	7/273	0/190	-1.34792	-1.07598	inf
SRX1813576	TFs and others	POU5F1	Lung	MRC-5	50	7/273	0/190	-1.34792	-1.07598	inf
SRX1813582	TFs and others	SOX2	Lung	MRC-5	42	7/273	0/190	-1.34792	-1.07598	inf
SRX1813585	TFs and others	SOX2	Lung	MRC-5	39	7/273	0/190	-1.34792	-1.07598	inf
SRX1813591	TFs and others	KLF4	Lung	MRC-5	20	7/273	0/190	-1.34792	-1.07598	inf
SRX1813600	TFs and others	MYC	Lung	MRC-5	32	7/273	0/190	-1.34792	-1.07598	inf
SRX1823813	TFs and others	JUND	Bone	Osteoblasts	15	7/273	0/190	-1.34792	-1.07598	inf
SRX1829881	TFs and others	MED1	Blood	SK-MEL-147	451	7/273	0/190	-1.34792	-1.07598	inf
SRX185916	TFs and others	FOXM1	Breast	MCF-7	99	7/273	0/190	-1.34792	-1.07598	inf
SRX1967779	TFs and others	SMC1A	Epidermis	Keratinocytes	592	7/273	0/190	-1.34792	-1.07598	inf
SRX1993437	TFs and others	ZSCAN5A	Placenta	BeWo	211	7/273	0/190	-1.34792	-1.07598	inf
SRX1993444	TFs and others	ZSCAN5A	Placenta	BeWo	118	7/273	0/190	-1.34792	-1.07598	inf
SRX1993515	TFs and others	HMGB2	Lung	IMR-90	963	7/273	0/190	-1.34792	-1.07598	inf
SRX1995218	TFs and others	CTCF	Breast	MCF-7	239	7/273	0/190	-1.34792	-1.07598	inf
SRX1995223	TFs and others	FOXA1	Breast	MCF-7	276	7/273	0/190	-1.34792	-1.07598	inf
SRX1998424	TFs and others	MYOG	Muscle	Rhabdomyosarcoma	343	7/273	0/190	-1.34792	-1.07598	inf
SRX2000343	TFs and others	RARB	Breast	MCF-12A	413	7/273	0/190	-1.34792	-1.07598	inf
SRX2144097	TFs and others	Epitope tags	Neural	U-87 MG	292	7/273	0/190	-1.34792	-1.07598	inf
SRX2251221	TFs and others	BRD4	Prostate	C4-2	127	7/273	0/190	-1.34792	-1.07598	inf
SRX2254544	TFs and others	Epitope tags	Kidney	293	53	7/273	0/190	-1.34792	-1.07598	inf
SRX2319754	TFs and others	VDR	Blood	THP-1	271	7/273	0/190	-1.34792	-1.07598	inf
SRX2319755	TFs and others	VDR	Blood	THP-1	241	7/273	0/190	-1.34792	-1.07598	inf
SRX2319756	TFs and others	VDR	Blood	THP-1	271	7/273	0/190	-1.34792	-1.07598	inf
SRX2319758	TFs and others	VDR	Blood	THP-1	237	7/273	0/190	-1.34792	-1.07598	inf
SRX2319764	TFs and others	VDR	Blood	THP-1	256	7/273	0/190	-1.34792	-1.07598	inf
SRX2353649	TFs and others	AR	Prostate	LNCAP	1000	7/273	0/190	-1.34792	-1.07598	inf
SRX2367967	TFs and others	SP140	Blood	Macrophages	200	7/273	0/190	-1.34792	-1.07598	inf
SRX2367969	TFs and others	SP140	Blood	Macrophages	243	7/273	0/190	-1.34792	-1.07598	inf
SRX2375365	TFs and others	AFF4	Blood	MV-4-11	559	7/273	0/190	-1.34792	-1.07598	inf
SRX2404126	TFs and others	RELA	Others	Detroit 562	231	7/273	0/190	-1.34792	-1.07598	inf
SRX2464016	TFs and others	EP300	Blood	CD8+ T cells	281	7/273	0/190	-1.34792	-1.07598	inf
SRX2464018	TFs and others	EP300	Blood	CD8+ T cells	311	7/273	0/190	-1.34792	-1.07598	inf
SRX248932	TFs and others	TAL1	Blood	CD34+	276	7/273	0/190	-1.34792	-1.07598	inf
SRX2514248	TFs and others	ESR1	Uterus	Carcinoma, Endometrioid	468	7/273	0/190	-1.34792	-1.07598	inf
SRX2524360	TFs and others	MYB	Blood	MV-4-11	239	7/273	0/190	-1.34792	-1.07598	inf
SRX2524366	TFs and others	MYB	Blood	MV-4-11	231	7/273	0/190	-1.34792	-1.07598	inf
SRX2529722	TFs and others	Epitope tags	Pluripotent stem cell	hESC H1	544	7/273	0/190	-1.34792	-1.07598	inf
SRX2578877	TFs and others	ESR1	Breast	MDA-MB-231	258	7/273	0/190	-1.34792	-1.07598	inf
SRX2578919	TFs and others	EP300	Breast	MDA-MB-231	444	7/273	0/190	-1.34792	-1.07598	inf
SRX2585783	TFs and others	EZH2	Breast	MDA-MB-231	429	7/273	0/190	-1.34792	-1.07598	inf
SRX2589927	TFs and others	MORC2	Blood	K-562	366	7/273	0/190	-1.34792	-1.07598	inf
SRX2589931	TFs and others	MORC2	Blood	K-562	197	7/273	0/190	-1.34792	-1.07598	inf
SRX2589932	TFs and others	MORC2	Blood	K-562	169	7/273	0/190	-1.34792	-1.07598	inf
SRX2662142	TFs and others	SMARCC1	Breast	HMLE	200	7/273	0/190	-1.34792	-1.07598	inf
SRX2733343	TFs and others	NOTCH1	Blood	REC-1	141	7/273	0/190	-1.34792	-1.07598	inf
SRX2733344	TFs and others	NOTCH1	Blood	REC-1	133	7/273	0/190	-1.34792	-1.07598	inf
SRX2733345	TFs and others	NOTCH1	Blood	REC-1	357	7/273	0/190	-1.34792	-1.07598	inf
SRX2733346	TFs and others	NOTCH1	Blood	REC-1	323	7/273	0/190	-1.34792	-1.07598	inf
SRX2733347	TFs and others	RBPJ	Blood	REC-1	434	7/273	0/190	-1.34792	-1.07598	inf
SRX2744644	TFs and others	STAT5A	Digestive tract	DLD-1	116	7/273	0/190	-1.34792	-1.07598	inf
SRX2744645	TFs and others	BCL6	Digestive tract	DLD-1	125	7/273	0/190	-1.34792	-1.07598	inf
SRX2744646	TFs and others	STAT5A	Digestive tract	DLD-1	175	7/273	0/190	-1.34792	-1.07598	inf
SRX2744647	TFs and others	BCL6	Digestive tract	DLD-1	123	7/273	0/190	-1.34792	-1.07598	inf
SRX2744648	TFs and others	STAT5A	Digestive tract	DLD-1	159	7/273	0/190	-1.34792	-1.07598	inf
SRX2744649	TFs and others	BCL6	Digestive tract	DLD-1	142	7/273	0/190	-1.34792	-1.07598	inf
SRX2744650	TFs and others	STAT5A	Digestive tract	DLD-1	136	7/273	0/190	-1.34792	-1.07598	inf
SRX2744651	TFs and others	BCL6	Digestive tract	DLD-1	139	7/273	0/190	-1.34792	-1.07598	inf
SRX2744652	TFs and others	STAT5A	Digestive tract	DLD-1	189	7/273	0/190	-1.34792	-1.07598	inf
SRX2744653	TFs and others	BCL6	Digestive tract	DLD-1	136	7/273	0/190	-1.34792	-1.07598	inf
SRX2744654	TFs and others	STAT5A	Digestive tract	DLD-1	192	7/273	0/190	-1.34792	-1.07598	inf
SRX2744655	TFs and others	BCL6	Digestive tract	DLD-1	166	7/273	0/190	-1.34792	-1.07598	inf
SRX2744656	TFs and others	BCL6	Digestive tract	DLD-1	113	7/273	0/190	-1.34792	-1.07598	inf
SRX2744657	TFs and others	BCL6	Digestive tract	DLD-1	195	7/273	0/190	-1.34792	-1.07598	inf
SRX2858136	TFs and others	TFCP2	Liver	BEL-7402	419	7/273	0/190	-1.34792	-1.07598	inf
SRX2858140	TFs and others	YAP1	Liver	BEL-7402	513	7/273	0/190	-1.34792	-1.07598	inf
SRX2897221	TFs and others	ESR1	Breast	Breast cancer cells	317	7/273	0/190	-1.34792	-1.07598	inf
SRX2897222	TFs and others	ESR1	Breast	Breast cancer cells	626	7/273	0/190	-1.34792	-1.07598	inf
SRX2897223	TFs and others	ESR1	Breast	Breast cancer cells	703	7/273	0/190	-1.34792	-1.07598	inf
SRX2897225	TFs and others	ESR1	Breast	Breast cancer cells	552	7/273	0/190	-1.34792	-1.07598	inf
SRX2897227	TFs and others	ESR1	Breast	Breast cancer cells	502	7/273	0/190	-1.34792	-1.07598	inf
SRX2897229	TFs and others	ESR1	Breast	Breast cancer cells	546	7/273	0/190	-1.34792	-1.07598	inf
SRX2897233	TFs and others	ESR1	Breast	Breast cancer cells	796	7/273	0/190	-1.34792	-1.07598	inf
SRX2900584	TFs and others	NR3C1	Blood	THP-1	498	7/273	0/190	-1.34792	-1.07598	inf
SRX2900585	TFs and others	NR3C1	Blood	THP-1	439	7/273	0/190	-1.34792	-1.07598	inf
SRX2900588	TFs and others	NCOA2	Blood	THP-1	786	7/273	0/190	-1.34792	-1.07598	inf
SRX2940756	TFs and others	TP53	Epidermis	UACC-62	70	7/273	0/190	-1.34792	-1.07598	inf
SRX2993675	TFs and others	NR5A1	Pluripotent stem cell	hESC H9	104	7/273	0/190	-1.34792	-1.07598	inf
SRX3011695	TFs and others	JMJD6	Breast	MCF-7	239	7/273	0/190	-1.34792	-1.07598	inf
SRX3089109	TFs and others	SMARCA4	Liver	Hep G2	91	7/273	0/190	-1.34792	-1.07598	inf
SRX3103112	TFs and others	SIRT6	Epidermis	L-C-B	591	7/273	0/190	-1.34792	-1.07598	inf
SRX330071	TFs and others	Epitope tags	Breast	MCF-7	134	7/273	0/190	-1.34792	-1.07598	inf
SRX330072	TFs and others	Epitope tags	Breast	MCF-7	735	7/273	0/190	-1.34792	-1.07598	inf
SRX3330449	TFs and others	Epitope tags	Epidermis	Foreskin	60	7/273	0/190	-1.34792	-1.07598	inf
SRX334248	TFs and others	AR	Unclassified	Unclassified	248	7/273	0/190	-1.34792	-1.07598	inf
SRX334249	TFs and others	AR	Unclassified	Unclassified	226	7/273	0/190	-1.34792	-1.07598	inf
SRX3392334	TFs and others	ZEB1	Lung	NCI-H1975	381	7/273	0/190	-1.34792	-1.07598	inf
SRX3422688	TFs and others	MYC	Kidney	293	540	7/273	0/190	-1.34792	-1.07598	inf
SRX3426554	TFs and others	SMARCA4	Liver	Hep G2	215	7/273	0/190	-1.34792	-1.07598	inf
SRX3426555	TFs and others	SMARCA4	Liver	Hep G2	156	7/273	0/190	-1.34792	-1.07598	inf
SRX3426557	TFs and others	SMARCA4	Liver	Hep G2	183	7/273	0/190	-1.34792	-1.07598	inf
SRX3426561	TFs and others	SMARCA4	Liver	Hep G2	155	7/273	0/190	-1.34792	-1.07598	inf
SRX3426562	TFs and others	SMARCA4	Liver	Hep G2	86	7/273	0/190	-1.34792	-1.07598	inf
SRX3437424	TFs and others	CTCF	Uterus	HeLa	993	7/273	0/190	-1.34792	-1.07598	inf
SRX3472383	TFs and others	KDM6A	Pluripotent stem cell	hESC H9	395	7/273	0/190	-1.34792	-1.07598	inf
SRX3472385	TFs and others	KDM6A	Pluripotent stem cell	hESC H9	447	7/273	0/190	-1.34792	-1.07598	inf
SRX3541096	TFs and others	ESR1	Breast	MCF-7	644	7/273	0/190	-1.34792	-1.07598	inf
SRX3541109	TFs and others	ESR1	Breast	MCF-7	329	7/273	0/190	-1.34792	-1.07598	inf
SRX3541112	TFs and others	SUMO2	Breast	MCF-7	853	7/273	0/190	-1.34792	-1.07598	inf
SRX3541113	TFs and others	SUMO2	Breast	MCF-7	815	7/273	0/190	-1.34792	-1.07598	inf
SRX3541115	TFs and others	SUMO2	Breast	MCF-7	789	7/273	0/190	-1.34792	-1.07598	inf
SRX3541116	TFs and others	SUMO2	Breast	MCF-7	688	7/273	0/190	-1.34792	-1.07598	inf
SRX3541117	TFs and others	SUMO2	Breast	MCF-7	532	7/273	0/190	-1.34792	-1.07598	inf
SRX3542504	TFs and others	SMARCA4	Lung	HS-SY-II	188	7/273	0/190	-1.34792	-1.07598	inf
SRX3546795	TFs and others	Epitope tags	Breast	MDA-MB-231	160	7/273	0/190	-1.34792	-1.07598	inf
SRX359819	TFs and others	BHLHE41	Digestive tract	LoVo	43	7/273	0/190	-1.34792	-1.07598	inf
SRX359821	TFs and others	CREB3L1	Digestive tract	LoVo	33	7/273	0/190	-1.34792	-1.07598	inf
SRX359830	TFs and others	FOXO1	Digestive tract	LoVo	101	7/273	0/190	-1.34792	-1.07598	inf
SRX359834	TFs and others	HES7	Digestive tract	LoVo	32	7/273	0/190	-1.34792	-1.07598	inf
SRX359836	TFs and others	HEY1	Digestive tract	LoVo	29	7/273	0/190	-1.34792	-1.07598	inf
SRX359858	TFs and others	RAD21	Digestive tract	LoVo	66	7/273	0/190	-1.34792	-1.07598	inf
SRX3599300	TFs and others	FLI1	Cardiovascular	HUVEC	114	7/273	0/190	-1.34792	-1.07598	inf
SRX359953	TFs and others	SALL4	Digestive tract	LoVo	181	7/273	0/190	-1.34792	-1.07598	inf
SRX359956	TFs and others	SP1	Digestive tract	LoVo	252	7/273	0/190	-1.34792	-1.07598	inf
SRX359973	TFs and others	STAT6	Digestive tract	LoVo	36	7/273	0/190	-1.34792	-1.07598	inf
SRX359985	TFs and others	BHLHE40	Digestive tract	LoVo	173	7/273	0/190	-1.34792	-1.07598	inf
SRX359986	TFs and others	BMI1	Digestive tract	LoVo	110	7/273	0/190	-1.34792	-1.07598	inf
SRX360002	TFs and others	GZF1	Digestive tract	LoVo	53	7/273	0/190	-1.34792	-1.07598	inf
SRX360004	TFs and others	HNF4G	Digestive tract	LoVo	159	7/273	0/190	-1.34792	-1.07598	inf
SRX360012	TFs and others	MAFF	Digestive tract	LoVo	117	7/273	0/190	-1.34792	-1.07598	inf
SRX360031	TFs and others	PBX3	Digestive tract	LoVo	53	7/273	0/190	-1.34792	-1.07598	inf
SRX360033	TFs and others	PLAG1	Digestive tract	LoVo	104	7/273	0/190	-1.34792	-1.07598	inf
SRX3629592	TFs and others	ESR1	Breast	MCF-7	39	7/273	0/190	-1.34792	-1.07598	inf
SRX3630658	TFs and others	FOXO3	Pluripotent stem cell	iPS derived neural cells	20	7/273	0/190	-1.34792	-1.07598	inf
SRX3630674	TFs and others	FOXO3	Pluripotent stem cell	iPS derived neural cells	82	7/273	0/190	-1.34792	-1.07598	inf
SRX367012	TFs and others	RELA	Cardiovascular	AC16	185	7/273	0/190	-1.34792	-1.07598	inf
SRX3679644	TFs and others	Epitope tags	Gonad	TOV-21G	239	7/273	0/190	-1.34792	-1.07598	inf
SRX3694983	TFs and others	HDAC2	Blood	HL-60	216	7/273	0/190	-1.34792	-1.07598	inf
SRX3694988	TFs and others	HDAC2	Blood	HL-60	175	7/273	0/190	-1.34792	-1.07598	inf
SRX3737113	TFs and others	SLBP	Kidney	293	39	7/273	0/190	-1.34792	-1.07598	inf
SRX3757016	TFs and others	Cas9	Pluripotent stem cell	NCCIT	414	7/273	0/190	-1.34792	-1.07598	inf
SRX3757018	TFs and others	Cas9	Pluripotent stem cell	NCCIT	617	7/273	0/190	-1.34792	-1.07598	inf
SRX3757021	TFs and others	GFP	Pluripotent stem cell	NCCIT	105	7/273	0/190	-1.34792	-1.07598	inf
SRX3781816	TFs and others	Epitope tags	Digestive tract	HCT 116	47	7/273	0/190	-1.34792	-1.07598	inf
SRX392813	TFs and others	EP300	Blood	GM12878	356	7/273	0/190	-1.34792	-1.07598	inf
SRX3960592	TFs and others	MYC	Muscle	Rhabdomyosarcoma	279	7/273	0/190	-1.34792	-1.07598	inf
SRX4017880	TFs and others	TP63	Breast	Breast organoids	528	7/273	0/190	-1.34792	-1.07598	inf
SRX4017881	TFs and others	TP63	Breast	Breast organoids	616	7/273	0/190	-1.34792	-1.07598	inf
SRX4099651	TFs and others	Epitope tags	Blood	Kasumi-1	344	7/273	0/190	-1.34792	-1.07598	inf
SRX4108917	TFs and others	HIF1A	Prostate	LNCAP	312	7/273	0/190	-1.34792	-1.07598	inf
SRX4171347	TFs and others	Epitope tags	Pluripotent stem cell	hESC H1	781	7/273	0/190	-1.34792	-1.07598	inf
SRX4301474	TFs and others	RELA	Uterus	HeLa	479	7/273	0/190	-1.34792	-1.07598	inf
SRX4301475	TFs and others	RELA	Uterus	HeLa	808	7/273	0/190	-1.34792	-1.07598	inf
SRX4301477	TFs and others	RELA	Uterus	HeLa	194	7/273	0/190	-1.34792	-1.07598	inf
SRX4372649	TFs and others	VDR	Prostate	RWPE-1	79	7/273	0/190	-1.34792	-1.07598	inf
SRX4393714	TFs and others	CBFB	Blood	ME-1	207	7/273	0/190	-1.34792	-1.07598	inf
SRX4393715	TFs and others	MYH11	Blood	ME-1	125	7/273	0/190	-1.34792	-1.07598	inf
SRX4394191	TFs and others	Epitope tags	Kidney	293	143	7/273	0/190	-1.34792	-1.07598	inf
SRX4420236	TFs and others	TRMT112	Prostate	PC-3M	98	7/273	0/190	-1.34792	-1.07598	inf
SRX4561224	TFs and others	Biotin	Breast	MCF-7	346	7/273	0/190	-1.34792	-1.07598	inf
SRX4561225	TFs and others	Biotin	Breast	MCF-7	319	7/273	0/190	-1.34792	-1.07598	inf
SRX4561226	TFs and others	Biotin	Breast	MCF-7	384	7/273	0/190	-1.34792	-1.07598	inf
SRX4561227	TFs and others	Biotin	Breast	MCF-7	215	7/273	0/190	-1.34792	-1.07598	inf
SRX4561228	TFs and others	Biotin	Breast	MCF-7	314	7/273	0/190	-1.34792	-1.07598	inf
SRX4561229	TFs and others	Biotin	Breast	MCF-7	314	7/273	0/190	-1.34792	-1.07598	inf
SRX4561230	TFs and others	Biotin	Breast	MCF-7	214	7/273	0/190	-1.34792	-1.07598	inf
SRX4561231	TFs and others	Biotin	Breast	MCF-7	221	7/273	0/190	-1.34792	-1.07598	inf
SRX4561232	TFs and others	Biotin	Breast	MCF-7	275	7/273	0/190	-1.34792	-1.07598	inf
SRX4637894	TFs and others	ELK1	Epidermis	Dermal fibroblast	498	7/273	0/190	-1.34792	-1.07598	inf
SRX4643712	TFs and others	MAPK14	Blood	K-562	172	7/273	0/190	-1.34792	-1.07598	inf
SRX4654318	TFs and others	LMNA	Liver	Hep G2	607	7/273	0/190	-1.34792	-1.07598	inf
SRX4673794	TFs and others	BCL6	Lung	A549	194	7/273	0/190	-1.34792	-1.07598	inf
SRX4673795	TFs and others	BRD3	Lung	A549	47	7/273	0/190	-1.34792	-1.07598	inf
SRX4704623	TFs and others	NCAPH2	Gonad	RMG-I	473	7/273	0/190	-1.34792	-1.07598	inf
SRX4704628	TFs and others	SMARCB1	Gonad	RMG-I	324	7/273	0/190	-1.34792	-1.07598	inf
SRX4739461	TFs and others	PTEN	Uterus	HeLa	1211	7/273	0/190	-1.34792	-1.07598	inf
SRX4743476	TFs and others	GFP	Liver	Hep G2	987	7/273	0/190	-1.34792	-1.07598	inf
SRX4781473	TFs and others	BRD2	Blood	Acute myeloid leukemia	296	7/273	0/190	-1.34792	-1.07598	inf
SRX4781474	TFs and others	BRD2	Blood	Acute myeloid leukemia	273	7/273	0/190	-1.34792	-1.07598	inf
SRX4781482	TFs and others	BRD3	Blood	Chronic myeloid leukemia	268	7/273	0/190	-1.34792	-1.07598	inf
SRX4802306	TFs and others	HIF1A	Kidney	HKC8	70	7/273	0/190	-1.34792	-1.07598	inf
SRX4802309	TFs and others	EPAS1	Kidney	HKC8	91	7/273	0/190	-1.34792	-1.07598	inf
SRX4802310	TFs and others	ARNT	Kidney	HKC8	204	7/273	0/190	-1.34792	-1.07598	inf
SRX4802315	TFs and others	EPAS1	Kidney	HKC8	154	7/273	0/190	-1.34792	-1.07598	inf
SRX4802318	TFs and others	ARNT	Kidney	HKC8	115	7/273	0/190	-1.34792	-1.07598	inf
SRX490426	TFs and others	BRD4	Breast	MCF-7	238	7/273	0/190	-1.34792	-1.07598	inf
SRX4909432	TFs and others	HDAC2	Breast	HCC3153	156	7/273	0/190	-1.34792	-1.07598	inf
SRX4909433	TFs and others	MTA2	Breast	HCC3153	522	7/273	0/190	-1.34792	-1.07598	inf
SRX4909434	TFs and others	MTA2	Breast	HCC3153	287	7/273	0/190	-1.34792	-1.07598	inf
SRX4928876	TFs and others	GFP	Uterus	HeLa	109	7/273	0/190	-1.34792	-1.07598	inf
SRX5025679	TFs and others	DCP1A	Neural	SH-EP	133	7/273	0/190	-1.34792	-1.07598	inf
SRX503338	TFs and others	KSHV LANA	Blood	BJAB	502	7/273	0/190	-1.34792	-1.07598	inf
SRX503339	TFs and others	KSHV LANA	Blood	BCBL1	336	7/273	0/190	-1.34792	-1.07598	inf
SRX5077401	TFs and others	BRD4	Liver	Hep G2	521	7/273	0/190	-1.34792	-1.07598	inf
SRX5095871	TFs and others	SPI1	Blood	Dendritic Cells	3068	7/273	0/190	-1.34792	-1.07598	inf
SRX5162257	TFs and others	RELB	Placenta	Cytotrophoblast	160	7/273	0/190	-1.34792	-1.07598	inf
SRX5172068	TFs and others	ESR1	Breast	MCF-7	363	7/273	0/190	-1.34792	-1.07598	inf
SRX5172071	TFs and others	ESR1	Breast	MCF-7	542	7/273	0/190	-1.34792	-1.07598	inf
SRX5182323	TFs and others	FMR1	Blood	GM03200	473	7/273	0/190	-1.34792	-1.07598	inf
SRX5182324	TFs and others	FMR1	Blood	B Lymphoblastoid cell line	559	7/273	0/190	-1.34792	-1.07598	inf
SRX5188635	TFs and others	RUNX3	Digestive tract	SNU-484	1780	7/273	0/190	-1.34792	-1.07598	inf
SRX5202455	TFs and others	UBE3A	Pluripotent stem cell	hESC derived neural cells	531	7/273	0/190	-1.34792	-1.07598	inf
SRX5202456	TFs and others	UBE3A	Pluripotent stem cell	hESC derived neural cells	480	7/273	0/190	-1.34792	-1.07598	inf
SRX5202457	TFs and others	UBE3A	Pluripotent stem cell	hESC derived neural cells	574	7/273	0/190	-1.34792	-1.07598	inf
SRX5202458	TFs and others	UBE3A	Pluripotent stem cell	hESC derived neural cells	563	7/273	0/190	-1.34792	-1.07598	inf
SRX5202461	TFs and others	UBE3A	Pluripotent stem cell	hESC derived neural cells	502	7/273	0/190	-1.34792	-1.07598	inf
SRX5202463	TFs and others	UBE3A	Pluripotent stem cell	hESC derived neural cells	477	7/273	0/190	-1.34792	-1.07598	inf
SRX5202464	TFs and others	UBE3A	Pluripotent stem cell	hESC derived neural cells	383	7/273	0/190	-1.34792	-1.07598	inf
SRX5202468	TFs and others	UBE3A	Pluripotent stem cell	hESC H9	550	7/273	0/190	-1.34792	-1.07598	inf
SRX5202469	TFs and others	UBE3A	Pluripotent stem cell	hESC H9	507	7/273	0/190	-1.34792	-1.07598	inf
SRX5202470	TFs and others	UBE3A	Pluripotent stem cell	hESC H9	549	7/273	0/190	-1.34792	-1.07598	inf
SRX5204039	TFs and others	PRMT3	Others	Mesenchymal stem cells	129	7/273	0/190	-1.34792	-1.07598	inf
SRX5289977	TFs and others	NR3C1	Lung	BEAS-2B	253	7/273	0/190	-1.34792	-1.07598	inf
SRX5313228	TFs and others	TP53	Digestive tract	HCT 116	195	7/273	0/190	-1.34792	-1.07598	inf
SRX5333213	TFs and others	Epitope tags	Blood	697	510	7/273	0/190	-1.34792	-1.07598	inf
SRX5360642	TFs and others	KLF4	Epidermis	BJ	61	7/273	0/190	-1.34792	-1.07598	inf
SRX5360644	TFs and others	Epitope tags	Epidermis	BJ	76	7/273	0/190	-1.34792	-1.07598	inf
SRX5426120	TFs and others	EPOP	Pluripotent stem cell	NT2-D1	605	7/273	0/190	-1.34792	-1.07598	inf
SRX5444518	TFs and others	MEN1	Blood	MOLM-13	215	7/273	0/190	-1.34792	-1.07598	inf
SRX5444526	TFs and others	DOT1L	Blood	RS 411	177	7/273	0/190	-1.34792	-1.07598	inf
SRX5444527	TFs and others	MEN1	Blood	RS 411	180	7/273	0/190	-1.34792	-1.07598	inf
SRX5491534	TFs and others	XPO1	Blood	HL-60	21	7/273	0/190	-1.34792	-1.07598	inf
SRX5503140	TFs and others	STAT1	Blood	THP-1	404	7/273	0/190	-1.34792	-1.07598	inf
SRX5503141	TFs and others	STAT1	Blood	THP-1	290	7/273	0/190	-1.34792	-1.07598	inf
SRX5514006	TFs and others	FOS	Uterus	Myometrium	411	7/273	0/190	-1.34792	-1.07598	inf
SRX5514024	TFs and others	JUN	Uterus	Uterin leiomyoma	251	7/273	0/190	-1.34792	-1.07598	inf
SRX5514026	TFs and others	CDK8	Uterus	Myometrium	449	7/273	0/190	-1.34792	-1.07598	inf
SRX5514043	TFs and others	MED12	Uterus	Uterin leiomyoma	247	7/273	0/190	-1.34792	-1.07598	inf
SRX5556900	TFs and others	LEO1	Kidney	293	67	7/273	0/190	-1.34792	-1.07598	inf
SRX5567176	TFs and others	MYH11	Blood	ME-1	125	7/273	0/190	-1.34792	-1.07598	inf
SRX5574479	TFs and others	SPI1	Blood	CTV-1	471	7/273	0/190	-1.34792	-1.07598	inf
SRX5600877	TFs and others	ATF4	Neural	Prefrontal Cortex	432	7/273	0/190	-1.34792	-1.07598	inf
SRX5600887	TFs and others	ATF4	Neural	Prefrontal Cortex	473	7/273	0/190	-1.34792	-1.07598	inf
SRX5647963	TFs and others	BRD4	Kidney	293	389	7/273	0/190	-1.34792	-1.07598	inf
SRX5654409	TFs and others	GFP	Liver	Hep G2	800	7/273	0/190	-1.34792	-1.07598	inf
SRX5661461	TFs and others	XRCC5	Kidney	293	47	7/273	0/190	-1.34792	-1.07598	inf
SRX5683075	TFs and others	ESR1	Uterus	Ishikawa	327	7/273	0/190	-1.34792	-1.07598	inf
SRX5683076	TFs and others	ESR1	Uterus	Ishikawa	295	7/273	0/190	-1.34792	-1.07598	inf
SRX5702147	TFs and others	PPP1R10	Bone	U2OS	186	7/273	0/190	-1.34792	-1.07598	inf
SRX5729922	TFs and others	RUNX1	Blood	Acute myeloid leukemia	370	7/273	0/190	-1.34792	-1.07598	inf
SRX5865977	TFs and others	TP53	Blood	MOLM-13	181	7/273	0/190	-1.34792	-1.07598	inf
SRX5974505	TFs and others	Epitope tags	Blood	K-562	74	7/273	0/190	-1.34792	-1.07598	inf
